sale.date,sales.rep,rep.sex,rep.region,rep.feedback,wine,type,cost,unit.price,units.sold,income,expenses,year
2/20/2010,Vicki Kilkenny,0,West,7,Sauvignon Blanc,white,2.697,8.99,8,71.92,5.2632,2010
2/21/2010,Lolita Wass,0,Central,8,Merlot,red,2.229,7,11,77,4.47,2010
2/21/2010,Karry Noell,0,East,6,Sauvignon Blanc,white,2.697,8.99,18,161.82,5.922,2010
2/21/2010,Eura Begay,0,North,6,Pinot Gris,white,3.741,13.42,19,254.98,7.9,2010
2/21/2010,Tori Hastie,0,South,8,Cabernet Sauvignon,red,3.624,11.96,21,251.16,6.669,2010
2/21/2010,Lesia Belt,0,West,6,Cabernet Sauvignon,red,3.624,12.08,25,302,7.1808,2010
2/22/2010,Virgilio Mcelligott,1,Central,6,Sauvignon Blanc,white,2.697,8.56,11,94.16,4.89,2010
2/22/2010,Aiko Hamsher,0,East,5,Merlot,red,2.229,7.43,26,193.18,5.5545,2010
2/22/2010,Karry Noell,0,East,6,Chardonnay,white,3.15,10.5,15,157.5,6.4365,2010
2/22/2010,Clement Arias,1,North,5,Sauvignon Blanc,white,2.697,9.94,16,159.04,5.33,2010
2/22/2010,Eura Begay,0,North,4,Merlot,red,2.229,8.38,15,125.7,4.73,2010
2/22/2010,Shameka Mertes,0,North,7,Chardonnay,white,3.15,11.45,18,206.1,5.89,2010
2/22/2010,Jewel Copas,1,South,6,Merlot,red,2.229,7.31,6,43.86,3.591,2010
2/23/2010,Kym Velarde,0,East,5,Cabernet Sauvignon,red,3.624,12.08,25,302,7.9905,2010
2/23/2010,Kym Velarde,0,East,6,Chardonnay,white,3.15,10.5,47,493.5,8.9355,2010
2/23/2010,Yolando Galicia,0,North,6,Chardonnay,white,3.15,11.45,27,309.15,7.61,2010
2/23/2010,Bianca Suchan,0,West,5,Pinot Gris,white,3.741,12.47,14,174.58,6.0792,2010
2/23/2010,Deloras Mcfetridge,0,West,7,Merlot,red,2.229,7.43,10,74.3,4.7634,2010
2/23/2010,Vicki Kilkenny,0,West,7,Chardonnay,white,3.15,10.5,11,115.5,5.1,2010
2/24/2010,Dannette Saltsman,0,Central,5,Riesling,white,2.097,6.56,11,72.16,3.66,2010
2/24/2010,Aiko Hamsher,0,East,5,Merlot,red,2.229,7.43,12,89.16,4.8615,2010
2/24/2010,Kym Velarde,0,East,9,Pinot Gris,white,3.741,12.47,16,199.52,6.5835,2010
2/24/2010,Kym Velarde,0,East,7,Shiraz,red,6.051,20.17,20,403.4,11.7075,2010
2/24/2010,Clement Arias,1,North,6,Pinot Gris,white,3.741,13.42,13,174.46,6.48,2010
2/24/2010,Eura Begay,0,North,5,Merlot,red,2.229,8.38,16,134.08,5.25,2010
2/24/2010,Jewel Copas,1,South,5,Cabernet Sauvignon,red,3.624,11.96,15,179.4,6.3555,2010
2/24/2010,Lavera Mccallie,0,South,6,Chardonnay,white,3.15,10.38,17,176.46,5.4245,2010
2/24/2010,Deloras Mcfetridge,0,West,4,Chardonnay,white,3.15,10.5,12,126,6.4464,2010
2/25/2010,Virgilio Mcelligott,1,Central,5,Merlot,red,2.229,7,9,63,4.35,2010
2/25/2010,Clement Arias,1,North,5,Merlot,red,2.229,8.38,21,175.98,5.24,2010
2/25/2010,Jewel Copas,1,South,6,Chardonnay,white,3.15,10.38,9,93.42,5.111,2010
2/25/2010,Jewel Copas,1,South,6,Merlot,red,2.229,7.31,12,87.72,3.838,2010
2/25/2010,Mamie Fullington,0,South,7,Merlot,red,2.229,7.31,7,51.17,3.344,2010
2/26/2010,Nilda Hypolite,0,Central,6,Chardonnay,white,3.15,10.07,7,70.49,4.91,2010
2/26/2010,Nilda Hypolite,0,Central,7,Sauvignon Blanc,white,2.697,8.56,8,68.48,4.46,2010
2/26/2010,Virgilio Mcelligott,1,Central,6,Chardonnay,white,3.15,10.07,10,100.7,6.3,2010
2/26/2010,Ben Gerry,1,East,8,Sauvignon Blanc,white,2.697,8.99,7,62.93,5.4075,2010
2/26/2010,Clement Arias,1,North,6,Shiraz,red,6.051,21.12,24,506.88,10.65,2010
2/26/2010,Eura Begay,0,North,6,Chardonnay,white,3.15,11.45,23,263.35,6.85,2010
2/26/2010,Eura Begay,0,North,6,Riesling,white,2.097,7.94,27,214.38,5.52,2010
2/26/2010,Mamie Fullington,0,South,7,Riesling,white,2.097,6.87,15,103.05,3.6195,2010
2/26/2010,Tori Hastie,0,South,6,Pinot Gris,white,3.741,12.35,17,209.95,6.7925,2010
2/26/2010,Bianca Suchan,0,West,6,Cabernet Sauvignon,red,3.624,12.08,25,302,6.3648,2010
2/26/2010,Lesia Belt,0,West,7,Pinot Gris,white,3.741,12.47,8,99.76,5.814,2010
2/26/2010,Vicki Kilkenny,0,West,5,Merlot,red,2.229,7.43,11,81.73,4.437,2010
2/27/2010,Dannette Saltsman,0,Central,5,Chardonnay,white,3.15,10.07,15,151.05,5.91,2010
2/27/2010,Shameka Mertes,0,North,6,Merlot,red,2.229,8.38,24,201.12,4.92,2010
2/27/2010,Yolando Galicia,0,North,5,Sauvignon Blanc,white,2.697,9.94,25,248.5,6.12,2010
2/27/2010,Mamie Fullington,0,South,7,Cabernet Sauvignon,red,3.624,11.96,6,71.76,5.1015,2010
2/27/2010,Tori Hastie,0,South,5,Chardonnay,white,3.15,10.38,8,83.04,4.788,2010
2/28/2010,Nilda Hypolite,0,Central,5,Chardonnay,white,3.15,10.07,19,191.33,6.17,2010
2/28/2010,Lavera Mccallie,0,South,7,Pinot Gris,white,3.741,12.35,22,271.7,7.2675,2010
2/28/2010,Mamie Fullington,0,South,8,Chardonnay,white,3.15,10.38,15,155.7,5.605,2010
3/1/2010,Aiko Hamsher,0,East,6,Riesling,white,2.097,6.99,26,181.74,5.4705,2010
3/1/2010,Karry Noell,0,East,6,Merlot,red,2.229,7.43,13,96.59,4.074,2010
3/1/2010,Clement Arias,1,North,6,Chardonnay,white,3.15,11.45,15,171.75,6.6,2010
3/1/2010,Eura Begay,0,North,5,Cabernet Sauvignon,red,3.624,13.03,7,91.21,6.02,2010
3/1/2010,Mamie Fullington,0,South,7,Merlot,red,2.229,7.31,9,65.79,3.5625,2010
3/1/2010,Bianca Suchan,0,West,6,Merlot,red,2.229,7.43,26,193.18,4.6818,2010
3/1/2010,Deloras Mcfetridge,0,West,6,Pinot Gris,white,3.741,12.47,24,299.28,7.5072,2010
3/2/2010,Aiko Hamsher,0,East,7,Cabernet Sauvignon,red,3.624,12.08,10,120.8,6.4785,2010
3/2/2010,Clement Arias,1,North,5,Chardonnay,white,3.15,11.45,15,171.75,6.36,2010
3/2/2010,Clement Arias,1,North,6,Riesling,white,2.097,7.94,21,166.74,4.47,2010
3/3/2010,Karry Noell,0,East,5,Merlot,red,2.229,7.43,25,185.75,5.4075,2010
3/3/2010,Clement Arias,1,North,5,Shiraz,red,6.051,21.12,12,253.44,9.66,2010
3/3/2010,Vicki Kilkenny,0,West,7,Sauvignon Blanc,white,2.697,8.99,9,80.91,5.151,2010
3/4/2010,Dannette Saltsman,0,Central,8,Pinot Gris,white,3.741,12.04,9,108.36,7.16,2010
3/5/2010,Dannette Saltsman,0,Central,6,Chardonnay,white,3.15,10.07,4,40.28,4.19,2010
3/5/2010,Lolita Wass,0,Central,7,Pinot Gris,white,3.741,12.04,20,240.8,7.55,2010
3/5/2010,Virgilio Mcelligott,1,Central,5,Merlot,red,2.229,7,16,112,4.18,2010
3/5/2010,Virgilio Mcelligott,1,Central,7,Pinot Gris,white,3.741,12.04,11,132.44,5.61,2010
3/5/2010,Ben Gerry,1,East,6,Pinot Gris,white,3.741,12.47,17,211.99,8.988,2010
3/5/2010,Clement Arias,1,North,7,Merlot,red,2.229,8.38,12,100.56,4.57,2010
3/5/2010,Eura Begay,0,North,5,Merlot,red,2.229,8.38,39,326.82,6.27,2010
3/5/2010,Shameka Mertes,0,North,7,Sauvignon Blanc,white,2.697,9.94,19,188.86,5.27,2010
3/5/2010,Jewel Copas,1,South,5,Merlot,red,2.229,7.31,8,58.48,3.7335,2010
3/5/2010,Mamie Fullington,0,South,5,Chardonnay,white,3.15,10.38,14,145.32,5.757,2010
3/5/2010,Mamie Fullington,0,South,6,Pinot Gris,white,3.741,12.35,18,222.3,7.1155,2010
3/5/2010,Lesia Belt,0,West,8,Shiraz,red,6.051,20.17,19,383.23,10.506,2010
3/5/2010,Lesia Belt,0,West,8,Shiraz,red,6.051,20.17,12,242.04,9.333,2010
3/6/2010,Dannette Saltsman,0,Central,6,Riesling,white,2.097,6.56,15,98.4,3.96,2010
3/6/2010,Kym Velarde,0,East,5,Chardonnay,white,3.15,10.5,13,136.5,5.838,2010
3/6/2010,Clement Arias,1,North,6,Merlot,red,2.229,8.38,8,67.04,3.88,2010
3/6/2010,Eura Begay,0,North,5,Cabernet Sauvignon,red,3.624,13.03,6,78.18,5.87,2010
3/6/2010,Bianca Suchan,0,West,6,Merlot,red,2.229,7.43,13,96.59,4.4472,2010
3/6/2010,Bianca Suchan,0,West,6,Sauvignon Blanc,white,2.697,8.99,12,107.88,4.5084,2010
3/6/2010,Deloras Mcfetridge,0,West,5,Riesling,white,2.097,6.99,15,104.85,4.3146,2010
3/6/2010,Vicki Kilkenny,0,West,6,Cabernet Sauvignon,red,3.624,12.08,14,169.12,6.3954,2010
3/7/2010,Dannette Saltsman,0,Central,6,Merlot,red,2.229,7,16,112,4.05,2010
3/7/2010,Karry Noell,0,East,6,Merlot,red,2.229,7.43,13,96.59,5.061,2010
3/7/2010,Eura Begay,0,North,6,Merlot,red,2.229,8.38,12,100.56,4.46,2010
3/7/2010,Deloras Mcfetridge,0,West,4,Cabernet Sauvignon,red,3.624,12.08,18,217.44,7.8846,2010
3/7/2010,Deloras Mcfetridge,0,West,6,Chardonnay,white,3.15,10.5,8,84,5.4162,2010
3/8/2010,Lolita Wass,0,Central,6,Chardonnay,white,3.15,10.07,9,90.63,5.47,2010
3/8/2010,Ben Gerry,1,East,7,Merlot,red,2.229,7.43,15,111.45,4.5465,2010
3/8/2010,Ben Gerry,1,East,5,Riesling,white,2.097,6.99,14,97.86,4.5465,2010
3/8/2010,Yolando Galicia,0,North,5,Merlot,red,2.229,8.38,14,117.32,5.23,2010
3/8/2010,Bianca Suchan,0,West,6,Merlot,red,2.229,7.43,5,37.15,3.876,2010
3/8/2010,Deloras Mcfetridge,0,West,4,Shiraz,red,6.051,20.17,25,504.25,10.761,2010
3/9/2010,Karry Noell,0,East,6,Shiraz,red,6.051,20.17,10,201.7,11.466,2010
3/9/2010,Yolando Galicia,0,North,4,Sauvignon Blanc,white,2.697,9.94,14,139.16,5.47,2010
3/10/2010,Dannette Saltsman,0,Central,6,Merlot,red,2.229,7,18,126,4.97,2010
3/10/2010,Nilda Hypolite,0,Central,7,Sauvignon Blanc,white,2.697,8.56,18,154.08,5.26,2010
3/10/2010,Vicki Kilkenny,0,West,8,Merlot,red,2.229,7.43,34,252.62,6.6912,2010
3/11/2010,Virgilio Mcelligott,1,Central,6,Chardonnay,white,3.15,10.07,18,181.26,6.41,2010
3/11/2010,Ben Gerry,1,East,4,Chardonnay,white,3.15,10.5,26,273,7.4655,2010
3/11/2010,Eura Begay,0,North,9,Riesling,white,2.097,7.94,20,158.8,4.83,2010
3/11/2010,Yolando Galicia,0,North,4,Riesling,white,2.097,7.94,33,262.02,5.66,2010
3/11/2010,Lavera Mccallie,0,South,6,Merlot,red,2.229,7.31,20,146.2,4.674,2010
3/11/2010,Lesia Belt,0,West,5,Shiraz,red,6.051,20.17,13,262.21,10.455,2010
3/12/2010,Nilda Hypolite,0,Central,6,Sauvignon Blanc,white,2.697,8.56,17,145.52,5.05,2010
3/12/2010,Eura Begay,0,North,6,Sauvignon Blanc,white,2.697,9.94,27,268.38,6.06,2010
3/12/2010,Lavera Mccallie,0,South,6,Cabernet Sauvignon,red,3.624,11.96,5,59.8,5.6905,2010
3/12/2010,Tori Hastie,0,South,6,Chardonnay,white,3.15,10.38,27,280.26,7.5715,2010
3/13/2010,Nilda Hypolite,0,Central,5,Cabernet Sauvignon,red,3.624,11.65,19,221.35,6.96,2010
3/13/2010,Shameka Mertes,0,North,7,Sauvignon Blanc,white,2.697,9.94,9,89.46,4.64,2010
3/13/2010,Tori Hastie,0,South,7,Merlot,red,2.229,7.31,11,80.41,3.8665,2010
3/13/2010,Deloras Mcfetridge,0,West,4,Cabernet Sauvignon,red,3.624,12.08,14,169.12,6.4056,2010
3/13/2010,Deloras Mcfetridge,0,West,7,Chardonnay,white,3.15,10.5,7,73.5,5.5284,2010
3/13/2010,Deloras Mcfetridge,0,West,7,Merlot,red,2.229,7.43,10,74.3,4.08,2010
3/14/2010,Aiko Hamsher,0,East,6,Chardonnay,white,3.15,10.5,19,199.5,7.14,2010
3/14/2010,Aiko Hamsher,0,East,5,Chardonnay,white,3.15,10.5,17,178.5,6.0165,2010
3/14/2010,Clement Arias,1,North,6,Chardonnay,white,3.15,11.45,9,103.05,5.38,2010
3/14/2010,Clement Arias,1,North,5,Pinot Gris,white,3.741,13.42,11,147.62,7.25,2010
3/14/2010,Eura Begay,0,North,5,Riesling,white,2.097,7.94,13,103.22,4.31,2010
3/14/2010,Jewel Copas,1,South,6,Merlot,red,2.229,7.31,18,131.58,4.9305,2010
3/14/2010,Lavera Mccallie,0,South,7,Merlot,red,2.229,7.31,12,87.72,4.0945,2010
3/14/2010,Tori Hastie,0,South,4,Riesling,white,2.097,6.87,10,68.7,4.1705,2010
3/14/2010,Lesia Belt,0,West,4,Merlot,red,2.229,7.43,12,89.16,3.876,2010
3/16/2010,Dannette Saltsman,0,Central,5,Cabernet Sauvignon,red,3.624,11.65,14,163.1,5.69,2010
3/16/2010,Aiko Hamsher,0,East,6,Chardonnay,white,3.15,10.5,13,136.5,5.5545,2010
3/16/2010,Aiko Hamsher,0,East,6,Merlot,red,2.229,7.43,16,118.88,4.7355,2010
3/16/2010,Aiko Hamsher,0,East,7,Sauvignon Blanc,white,2.697,8.99,19,170.81,5.523,2010
3/16/2010,Ben Gerry,1,East,6,Pinot Gris,white,3.741,12.47,26,324.22,6.993,2010
3/16/2010,Shameka Mertes,0,North,4,Sauvignon Blanc,white,2.697,9.94,15,149.1,5.21,2010
3/17/2010,Lolita Wass,0,Central,6,Chardonnay,white,3.15,10.07,11,110.77,5.37,2010
3/17/2010,Clement Arias,1,North,7,Pinot Gris,white,3.741,13.42,20,268.4,7,2010
3/17/2010,Shameka Mertes,0,North,5,Cabernet Sauvignon,red,3.624,13.03,11,143.33,6.26,2010
3/17/2010,Shameka Mertes,0,North,5,Shiraz,red,6.051,21.12,15,316.8,11.65,2010
3/17/2010,Yolando Galicia,0,North,4,Merlot,red,2.229,8.38,16,134.08,4.67,2010
3/17/2010,Deloras Mcfetridge,0,West,7,Chardonnay,white,3.15,10.5,12,126,5.7936,2010
3/18/2010,Eura Begay,0,North,5,Sauvignon Blanc,white,2.697,9.94,12,119.28,4.56,2010
3/18/2010,Jewel Copas,1,South,5,Sauvignon Blanc,white,2.697,8.87,20,177.4,5.415,2010
3/18/2010,Deloras Mcfetridge,0,West,6,Sauvignon Blanc,white,2.697,8.99,19,170.81,5.7222,2010
3/19/2010,Lolita Wass,0,Central,6,Merlot,red,2.229,7,26,182,5.98,2010
3/19/2010,Aiko Hamsher,0,East,7,Merlot,red,2.229,7.43,21,156.03,5.7015,2010
3/19/2010,Ben Gerry,1,East,6,Cabernet Sauvignon,red,3.624,12.08,18,217.44,7.4865,2010
3/19/2010,Ben Gerry,1,East,7,Sauvignon Blanc,white,2.697,8.99,20,179.8,5.796,2010
3/19/2010,Bianca Suchan,0,West,8,Cabernet Sauvignon,red,3.624,12.08,6,72.48,6.5892,2010
3/20/2010,Lolita Wass,0,Central,7,Sauvignon Blanc,white,2.697,8.56,16,136.96,5.98,2010
3/20/2010,Virgilio Mcelligott,1,Central,6,Cabernet Sauvignon,red,3.624,11.65,22,256.3,7.81,2010
3/20/2010,Karry Noell,0,East,6,Chardonnay,white,3.15,10.5,10,105,6.0165,2010
3/20/2010,Kym Velarde,0,East,6,Cabernet Sauvignon,red,3.624,12.08,15,181.2,6.531,2010
3/20/2010,Kym Velarde,0,East,7,Cabernet Sauvignon,red,3.624,12.08,48,579.84,10.017,2010
3/20/2010,Kym Velarde,0,East,4,Pinot Gris,white,3.741,12.47,17,211.99,7.7805,2010
3/20/2010,Tori Hastie,0,South,7,Merlot,red,2.229,7.31,15,109.65,3.5625,2010
3/20/2010,Deloras Mcfetridge,0,West,7,Chardonnay,white,3.15,10.5,14,147,6.1608,2010
3/21/2010,Dannette Saltsman,0,Central,6,Merlot,red,2.229,7,7,49,3.75,2010
3/21/2010,Dannette Saltsman,0,Central,9,Pinot Gris,white,3.741,12.04,24,288.96,7.04,2010
3/21/2010,Dannette Saltsman,0,Central,4,Shiraz,red,6.051,19.74,23,454.02,11.24,2010
3/21/2010,Deloras Mcfetridge,0,West,7,Shiraz,red,6.051,20.17,15,302.55,10.8936,2010
3/22/2010,Aiko Hamsher,0,East,6,Cabernet Sauvignon,red,3.624,12.08,16,193.28,7.581,2010
3/22/2010,Aiko Hamsher,0,East,8,Cabernet Sauvignon,red,3.624,12.08,15,181.2,7.224,2010
3/22/2010,Jewel Copas,1,South,7,Merlot,red,2.229,7.31,21,153.51,4.921,2010
3/22/2010,Tori Hastie,0,South,6,Cabernet Sauvignon,red,3.624,11.96,23,275.08,7.3055,2010
3/22/2010,Deloras Mcfetridge,0,West,5,Chardonnay,white,3.15,10.5,11,115.5,5.2428,2010
3/23/2010,Kym Velarde,0,East,4,Merlot,red,2.229,7.43,24,178.32,4.914,2010
3/23/2010,Yolando Galicia,0,North,6,Sauvignon Blanc,white,2.697,9.94,20,198.8,5.92,2010
3/23/2010,Mamie Fullington,0,South,6,Riesling,white,2.097,6.87,16,109.92,4.2275,2010
3/23/2010,Deloras Mcfetridge,0,West,6,Chardonnay,white,3.15,10.5,6,63,6.2832,2010
3/24/2010,Lolita Wass,0,Central,7,Merlot,red,2.229,7,21,147,4.84,2010
3/24/2010,Ben Gerry,1,East,6,Cabernet Sauvignon,red,3.624,12.08,18,217.44,6.447,2010
3/24/2010,Karry Noell,0,East,6,Chardonnay,white,3.15,10.5,32,336,7.4235,2010
3/24/2010,Kym Velarde,0,East,4,Merlot,red,2.229,7.43,19,141.17,5.649,2010
3/24/2010,Clement Arias,1,North,4,Sauvignon Blanc,white,2.697,9.94,9,89.46,4.86,2010
3/24/2010,Shameka Mertes,0,North,7,Merlot,red,2.229,8.38,14,117.32,4.1,2010
3/24/2010,Yolando Galicia,0,North,7,Cabernet Sauvignon,red,3.624,13.03,16,208.48,5.6,2010
3/24/2010,Vicki Kilkenny,0,West,7,Shiraz,red,6.051,20.17,23,463.91,10.8528,2010
3/25/2010,Nilda Hypolite,0,Central,6,Cabernet Sauvignon,red,3.624,11.65,21,244.65,7.53,2010
3/25/2010,Aiko Hamsher,0,East,7,Chardonnay,white,3.15,10.5,14,147,6.0795,2010
3/25/2010,Clement Arias,1,North,7,Merlot,red,2.229,8.38,10,83.8,4.7,2010
3/25/2010,Mamie Fullington,0,South,7,Chardonnay,white,3.15,10.38,9,93.42,4.902,2010
3/26/2010,Aiko Hamsher,0,East,6,Cabernet Sauvignon,red,3.624,12.08,40,483.2,9.7965,2010
3/26/2010,Aiko Hamsher,0,East,7,Chardonnay,white,3.15,10.5,25,262.5,6.5205,2010
3/26/2010,Ben Gerry,1,East,5,Cabernet Sauvignon,red,3.624,12.08,18,217.44,7.245,2010
3/26/2010,Ben Gerry,1,East,7,Merlot,red,2.229,7.43,19,141.17,5.2395,2010
3/26/2010,Kym Velarde,0,East,7,Chardonnay,white,3.15,10.5,6,63,5.5125,2010
3/26/2010,Kym Velarde,0,East,7,Chardonnay,white,3.15,10.5,10,105,5.103,2010
3/26/2010,Shameka Mertes,0,North,5,Cabernet Sauvignon,red,3.624,13.03,17,221.51,7.15,2010
3/26/2010,Yolando Galicia,0,North,6,Merlot,red,2.229,8.38,16,134.08,4.86,2010
3/26/2010,Tori Hastie,0,South,6,Pinot Gris,white,3.741,12.35,22,271.7,6.726,2010
3/26/2010,Vicki Kilkenny,0,West,6,Chardonnay,white,3.15,10.5,29,304.5,7.8234,2010
3/27/2010,Kym Velarde,0,East,4,Chardonnay,white,3.15,10.5,18,189,5.964,2010
3/27/2010,Clement Arias,1,North,6,Pinot Gris,white,3.741,13.42,8,107.36,5.91,2010
3/27/2010,Eura Begay,0,North,5,Pinot Gris,white,3.741,13.42,13,174.46,6.71,2010
3/27/2010,Shameka Mertes,0,North,6,Merlot,red,2.229,8.38,19,159.22,5.07,2010
3/28/2010,Lesia Belt,0,West,6,Cabernet Sauvignon,red,3.624,12.08,15,181.2,6.9768,2010
3/29/2010,Kym Velarde,0,East,4,Pinot Gris,white,3.741,12.47,12,149.64,6.9195,2010
3/29/2010,Clement Arias,1,North,9,Merlot,red,2.229,8.38,15,125.7,4.75,2010
3/29/2010,Lavera Mccallie,0,South,5,Merlot,red,2.229,7.31,13,95.03,4.2655,2010
3/29/2010,Vicki Kilkenny,0,West,7,Chardonnay,white,3.15,10.5,2,21,4.7838,2010
3/30/2010,Dannette Saltsman,0,Central,6,Merlot,red,2.229,7,5,35,3.93,2010
3/30/2010,Lesia Belt,0,West,5,Merlot,red,2.229,7.43,7,52.01,4.0494,2010
3/31/2010,Dannette Saltsman,0,Central,6,Merlot,red,2.229,7,9,63,3.98,2010
3/31/2010,Nilda Hypolite,0,Central,6,Chardonnay,white,3.15,10.07,15,151.05,6.27,2010
3/31/2010,Nilda Hypolite,0,Central,7,Merlot,red,2.229,7,24,168,5.69,2010
3/31/2010,Ben Gerry,1,East,7,Merlot,red,2.229,7.43,23,170.89,4.788,2010
3/31/2010,Clement Arias,1,North,7,Shiraz,red,6.051,21.12,11,232.32,9.33,2010
3/31/2010,Eura Begay,0,North,5,Merlot,red,2.229,8.38,12,100.56,4.46,2010
3/31/2010,Eura Begay,0,North,8,Shiraz,red,6.051,21.12,10,211.2,9.38,2010
3/31/2010,Lesia Belt,0,West,7,Cabernet Sauvignon,red,3.624,12.08,8,96.64,5.9466,2010
4/1/2010,Virgilio Mcelligott,1,Central,5,Shiraz,red,6.051,19.74,8,157.92,10.14,2010
4/1/2010,Aiko Hamsher,0,East,5,Merlot,red,2.229,7.43,23,170.89,5.1345,2010
4/1/2010,Lesia Belt,0,West,5,Chardonnay,white,3.15,10.5,8,84,4.4166,2010
4/2/2010,Dannette Saltsman,0,Central,7,Merlot,red,2.229,7,19,133,4.19,2010
4/2/2010,Dannette Saltsman,0,Central,5,Riesling,white,2.097,6.56,18,118.08,4.43,2010
4/2/2010,Lolita Wass,0,Central,6,Merlot,red,2.229,7,12,84,4.62,2010
4/2/2010,Aiko Hamsher,0,East,6,Chardonnay,white,3.15,10.5,15,157.5,6.3525,2010
4/2/2010,Aiko Hamsher,0,East,7,Pinot Gris,white,3.741,12.47,18,224.46,6.657,2010
4/2/2010,Aiko Hamsher,0,East,7,Sauvignon Blanc,white,2.697,8.99,22,197.78,5.502,2010
4/2/2010,Ben Gerry,1,East,5,Merlot,red,2.229,7.43,22,163.46,5.229,2010
4/2/2010,Lavera Mccallie,0,South,4,Pinot Gris,white,3.741,12.35,12,148.2,7.2105,2010
4/2/2010,Bianca Suchan,0,West,4,Sauvignon Blanc,white,2.697,8.99,12,107.88,5.304,2010
4/3/2010,Dannette Saltsman,0,Central,6,Riesling,white,2.097,6.56,13,85.28,4.33,2010
4/3/2010,Lolita Wass,0,Central,5,Cabernet Sauvignon,red,3.624,11.65,11,128.15,5.95,2010
4/3/2010,Kym Velarde,0,East,7,Chardonnay,white,3.15,10.5,28,294,7.056,2010
4/3/2010,Tori Hastie,0,South,6,Riesling,white,2.097,6.87,21,144.27,4.465,2010
4/4/2010,Aiko Hamsher,0,East,5,Chardonnay,white,3.15,10.5,19,199.5,6.51,2010
4/4/2010,Aiko Hamsher,0,East,5,Merlot,red,2.229,7.43,20,148.6,5.397,2010
4/4/2010,Karry Noell,0,East,5,Cabernet Sauvignon,red,3.624,12.08,16,193.28,7.392,2010
4/4/2010,Kym Velarde,0,East,6,Riesling,white,2.097,6.99,18,125.82,4.662,2010
4/4/2010,Lavera Mccallie,0,South,7,Chardonnay,white,3.15,10.38,16,166.08,5.795,2010
4/5/2010,Dannette Saltsman,0,Central,5,Chardonnay,white,3.15,10.07,15,151.05,6.2,2010
4/5/2010,Ben Gerry,1,East,5,Shiraz,red,6.051,20.17,7,141.19,8.8515,2010
4/5/2010,Lavera Mccallie,0,South,6,Merlot,red,2.229,7.31,26,190.06,5.415,2010
4/5/2010,Bianca Suchan,0,West,7,Pinot Gris,white,3.741,12.47,23,286.81,7.3134,2010
4/5/2010,Vicki Kilkenny,0,West,7,Merlot,red,2.229,7.43,11,81.73,4.6104,2010
4/6/2010,Tori Hastie,0,South,9,Merlot,red,2.229,7.31,10,73.1,3.515,2010
4/6/2010,Deloras Mcfetridge,0,West,7,Pinot Gris,white,3.741,12.47,22,274.34,7.4052,2010
4/7/2010,Nilda Hypolite,0,Central,6,Pinot Gris,white,3.741,12.04,17,204.68,7.28,2010
4/8/2010,Aiko Hamsher,0,East,7,Shiraz,red,6.051,20.17,15,302.55,10.605,2010
4/8/2010,Ben Gerry,1,East,4,Merlot,red,2.229,7.43,17,126.31,4.872,2010
4/8/2010,Clement Arias,1,North,6,Merlot,red,2.229,8.38,14,117.32,4.14,2010
4/8/2010,Deloras Mcfetridge,0,West,6,Riesling,white,2.097,6.99,11,76.89,4.1718,2010
4/9/2010,Dannette Saltsman,0,Central,6,Chardonnay,white,3.15,10.07,5,50.35,4.6,2010
4/9/2010,Ben Gerry,1,East,5,Cabernet Sauvignon,red,3.624,12.08,21,253.68,7.2765,2010
4/9/2010,Ben Gerry,1,East,7,Merlot,red,2.229,7.43,14,104.02,4.578,2010
4/9/2010,Kym Velarde,0,East,6,Pinot Gris,white,3.741,12.47,12,149.64,7.0035,2010
4/9/2010,Eura Begay,0,North,6,Pinot Gris,white,3.741,13.42,16,214.72,7.33,2010
4/9/2010,Eura Begay,0,North,7,Pinot Gris,white,3.741,13.42,50,671,10.93,2010
4/9/2010,Tori Hastie,0,South,6,Merlot,red,2.229,7.31,16,116.96,3.819,2010
4/9/2010,Deloras Mcfetridge,0,West,6,Sauvignon Blanc,white,2.697,8.99,11,98.89,4.998,2010
4/9/2010,Lesia Belt,0,West,5,Merlot,red,2.229,7.43,18,133.74,4.5492,2010
4/9/2010,Lesia Belt,0,West,7,Merlot,red,2.229,7.43,22,163.46,5.1204,2010
4/9/2010,Vicki Kilkenny,0,West,8,Merlot,red,2.229,7.43,6,44.58,3.2232,2010
4/10/2010,Eura Begay,0,North,7,Cabernet Sauvignon,red,3.624,13.03,25,325.75,7.28,2010
4/11/2010,Aiko Hamsher,0,East,7,Chardonnay,white,3.15,10.5,23,241.5,6.384,2010
4/11/2010,Eura Begay,0,North,6,Shiraz,red,6.051,21.12,20,422.4,10.73,2010
4/11/2010,Deloras Mcfetridge,0,West,6,Merlot,red,2.229,7.43,7,52.01,4.2636,2010
4/11/2010,Lesia Belt,0,West,7,Chardonnay,white,3.15,10.5,10,105,5.5182,2010
4/12/2010,Nilda Hypolite,0,Central,7,Merlot,red,2.229,7,18,126,4.73,2010
4/12/2010,Virgilio Mcelligott,1,Central,7,Cabernet Sauvignon,red,3.624,11.65,28,326.2,7.28,2010
4/12/2010,Lesia Belt,0,West,7,Chardonnay,white,3.15,10.5,15,157.5,6.12,2010
4/13/2010,Dannette Saltsman,0,Central,7,Merlot,red,2.229,7,12,84,4.07,2010
4/13/2010,Ben Gerry,1,East,6,Pinot Gris,white,3.741,12.47,7,87.29,7.434,2010
